"NOM_ELECTION","NUMERO_TOUR","DATE_ELECTION","NOM_COLLECTIVITE","ID_COLLECTIVITE","NUMERO_BUREAU_VOTE","ARRONDISSEMENT","SECTEUR","CIRCONSCRIPTION","CANTON","NOM_BUREAU_VOTE","ADRESSE","NB_INSCRIT_THEORIQUE","NB_INSCRITS_DEPOUILLES","NB_VOTANTS","NB_BLANCS_NULS","NB_EXPRIMES","NB_PROCURATIONS","NB_CANDIDATS","NOM_CANDIDAT_01","NB_VOIX_CANDIDAT_01","NOM_CANDIDAT_02","NB_VOIX_CANDIDAT_02","NOM_CANDIDAT_03","NB_VOIX_CANDIDAT_03","NOM_CANDIDAT_04","NB_VOIX_CANDIDAT_04","NOM_CANDIDAT_05","NB_VOIX_CANDIDAT_05","NOM_CANDIDAT_06","NB_VOIX_CANDIDAT_06","NOM_CANDIDAT_07","NB_VOIX_CANDIDAT_07","NOM_CANDIDAT_08","NB_VOIX_CANDIDAT_08","NOM_CANDIDAT_09","NB_VOIX_CANDIDAT_09","NOM_CANDIDAT_10","NB_VOIX_CANDIDAT_10","NOM_CANDIDAT_11","NB_VOIX_CANDIDAT_11"
"ELECTIONS MUNICIPALES 2014",1,"2014-03-23","MARSEILLE",21130055300016,371,3,2,4,"BELLE DE MAI","MAISON POUR TOUS BELLE DE MAI","1 BD BOYER",940,940,484,17,467,6,11,"BIAGGI Solange",100,"BEN MOHAMED Kaouther",27,"BATOUX Marie",24,"CASELLI Eugène",52,"BONNET Isabelle",5,"DJELLIL Omar",3,"BAURAND Nicolas",1,"MESSAS Lakbir",17,"MARTI Jeanne",148,"NARDUCCI Lisette",88,"CAMILLERI Eddy",2
"ELECTIONS MUNICIPALES 2014",1,"2014-03-23","MARSEILLE",21130055300016,401,4,3,5,"CINQ AVENUES","E ELEM LEVERRIER","8 PCE LEVERRIER",1080,1080,657,11,646,13,8,"BAUMANN Jean-Pierre",124,"BISMUTH Robert",3,"SAID Elisabeth",1,"PERSIA Alain",7,"PASQUET Isabelle",42,"RUBIROLA-BLANC Michèle",41,"CARLOTTI Marie-Arlette",202,"GILLES Bruno",226,,,,,,
"ELECTIONS MUNICIPALES 2014",1,"2014-03-23","MARSEILLE",21130055300016,402,4,3,5,"CINQ AVENUES","E ELEM CHARTREUX","ENTREE 12 RUE LOUIS GIBERT",1189,1189,720,30,690,24,8,"BAUMANN Jean-Pierre",90,"BISMUTH Robert",5,"SAID Elisabeth",7,"PERSIA Alain",9,"PASQUET Isabelle",68,"RUBIROLA-BLANC Michèle",42,"CARLOTTI Marie-Arlette",236,"GILLES Bruno",233,,,,,,
"ELECTIONS MUNICIPALES 2014",1,"2014-03-23","MARSEILLE",21130055300016,404,4,3,5,"BLANCARDE","GR SCOL CHARTREUX EUGENE CAS","217 AVE DES CHARTREUX",1161,1161,710,18,692,9,8,"BAUMANN Jean-Pierre",164,"BISMUTH Robert",2,"SAID Elisabeth",1,"PERSIA Alain",6,"PASQUET Isabelle",45,"RUBIROLA-BLANC Michèle",35,"CARLOTTI Marie-Arlette",161,"GILLES Bruno",278,,,,,,
"ELECTIONS MUNICIPALES 2014",1,"2014-03-23","MARSEILLE",21130055300016,406,4,3,5,"BLANCARDE","GR SCOL CHARTREUX EUGENE CAS","217 AVE DES CHARTREUX",1242,1242,720,20,700,10,8,"BAUMANN Jean-Pierre",137,"BISMUTH Robert",10,"SAID Elisabeth",1,"PERSIA Alain",4,"PASQUET Isabelle",42,"RUBIROLA-BLANC Michèle",23,"CARLOTTI Marie-Arlette",146,"GILLES Bruno",337,,,,,,
"ELECTIONS MUNICIPALES 2014",1,"2014-03-23","MARSEILLE",21130055300016,407,4,3,5,"CINQ AVENUES","E ELEM CHARTREUX","ENTREE 12 RUE LOUIS GIBERT",1056,1056,558,14,544,9,8,"BAUMANN Jean-Pierre",104,"BISMUTH Robert",4,"SAID Elisabeth",2,"PERSIA Alain",12,"PASQUET Isabelle",35,"RUBIROLA-BLANC Michèle",28,"CARLOTTI Marie-Arlette",149,"GILLES Bruno",210,,,,,,
"ELECTIONS MUNICIPALES 2014",1,"2014-03-23","MARSEILLE",21130055300016,408,4,3,5,"BLANCARDE","E MAT FEUILLERAIE","87 BD DE ROUX",653,653,370,13,357,10,8,"BAUMANN Jean-Pierre",57,"BISMUTH Robert",8,"SAID Elisabeth",0,"PERSIA Alain",1,"PASQUET Isabelle",25,"RUBIROLA-BLANC Michèle",19,"CARLOTTI Marie-Arlette",85,"GILLES Bruno",162,,,,,,
"ELECTIONS MUNICIPALES 2014",1,"2014-03-23","MARSEILLE",21130055300016,409,4,3,5,"BLANCARDE","E ELEM SAINTE SOPHIE","4 RUE SAINTE SOPHIE",792,792,461,8,453,8,8,"BAUMANN Jean-Pierre",87,"BISMUTH Robert",4,"SAID Elisabeth",2,"PERSIA Alain",6,"PASQUET Isabelle",32,"RUBIROLA-BLANC Michèle",24,"CARLOTTI Marie-Arlette",123,"GILLES Bruno",175,,,,,,
"ELECTIONS MUNICIPALES 2014",1,"2014-03-23","MARSEILLE",21130055300016,410,4,3,5,"BLANCARDE","E ELEM SAINTE SOPHIE","4 RUE SAINTE SOPHIE",688,688,360,10,350,3,8,"BAUMANN Jean-Pierre",93,"BISMUTH Robert",2,"SAID Elisabeth",2,"PERSIA Alain",4,"PASQUET Isabelle",15,"RUBIROLA-BLANC Michèle",11,"CARLOTTI Marie-Arlette",82,"GILLES Bruno",141,,,,,,
"ELECTIONS MUNICIPALES 2014",1,"2014-03-23","MARSEILLE",21130055300016,421,4,3,5,"CINQ AVENUES","E ELEM DAHDAH","15 BD DAHDAH",1433,1433,763,0,763,21,8,"BAUMANN Jean-Pierre",165,"BISMUTH Robert",5,"SAID Elisabeth",2,"PERSIA Alain",12,"PASQUET Isabelle",74,"RUBIROLA-BLANC Michèle",55,"CARLOTTI Marie-Arlette",183,"GILLES Bruno",267,,,,,,
"ELECTIONS MUNICIPALES 2014",1,"2014-03-23","MARSEILLE",21130055300016,422,4,3,5,"BLANCARDE","E ELEM DAHDAH","15 BD DAHDAH",1125,1125,681,26,655,17,8,"BAUMANN Jean-Pierre",130,"BISMUTH Robert",6,"SAID Elisabeth",1,"PERSIA Alain",10,"PASQUET Isabelle",39,"RUBIROLA-BLANC Michèle",19,"CARLOTTI Marie-Arlette",166,"GILLES Bruno",284,,,,,,
"ELECTIONS MUNICIPALES 2014",1,"2014-03-23","MARSEILLE",21130055300016,424,4,3,5,"BLANCARDE","E MAT CHUTES LAVIE HLM MEDITERRANEE","1BIS AVE DES CHUTES LAVIE",859,859,556,17,539,9,8,"BAUMANN Jean-Pierre",105,"BISMUTH Robert",1,"SAID Elisabeth",1,"PERSIA Alain",5,"PASQUET Isabelle",41,"RUBIROLA-BLANC Michèle",21,"CARLOTTI Marie-Arlette",92,"GILLES Bruno",273,,,,,,
"ELECTIONS MUNICIPALES 2014",1,"2014-03-23","MARSEILLE",21130055300016,425,4,3,5,"BLANCARDE","E MAT CHUTES LAVIE HLM MEDITERRANEE","1BIS AVE DES CHUTES LAVIE",795,795,508,12,496,8,8,"BAUMANN Jean-Pierre",93,"BISMUTH Robert",3,"SAID Elisabeth",0,"PERSIA Alain",4,"PASQUET Isabelle",39,"RUBIROLA-BLANC Michèle",10,"CARLOTTI Marie-Arlette",81,"GILLES Bruno",266,,,,,,
"ELECTIONS MUNICIPALES 2014",1,"2014-03-23","MARSEILLE",21130055300016,426,4,3,5,"BLANCARDE","GR SCOL CHARTREUX EUGENE CAS","ENTREE 5 RUE EUGENE CAS",786,786,474,13,461,5,8,"BAUMANN Jean-Pierre",114,"BISMUTH Robert",5,"SAID Elisabeth",1,"PERSIA Alain",5,"PASQUET Isabelle",22,"RUBIROLA-BLANC Michèle",17,"CARLOTTI Marie-Arlette",84,"GILLES Bruno",213,,,,,,
"ELECTIONS MUNICIPALES 2014",1,"2014-03-23","MARSEILLE",21130055300016,427,4,3,5,"BLANCARDE","GR SCOL CHARTREUX EUGENE CAS","ENTREE 5 RUE EUGENE CAS",669,669,343,5,338,2,8,"BAUMANN Jean-Pierre",70,"BISMUTH Robert",4,"SAID Elisabeth",0,"PERSIA Alain",6,"PASQUET Isabelle",16,"RUBIROLA-BLANC Michèle",11,"CARLOTTI Marie-Arlette",58,"GILLES Bruno",173,,,,,,
"ELECTIONS MUNICIPALES 2014",1,"2014-03-23","MARSEILLE",21130055300016,428,4,3,5,"BLANCARDE","E MAT CHARTREUX ALBE","19 RUE VINCENT FAITA",1338,1338,729,17,712,11,8,"BAUMANN Jean-Pierre",158,"BISMUTH Robert",8,"SAID Elisabeth",2,"PERSIA Alain",6,"PASQUET Isabelle",50,"RUBIROLA-BLANC Michèle",28,"CARLOTTI Marie-Arlette",138,"GILLES Bruno",322,,,,,,
"ELECTIONS MUNICIPALES 2014",1,"2014-03-23","MARSEILLE",21130055300016,441,4,3,5,"BLANCARDE","E MAT SAINTE SOPHIE","2 RUE SAINTE SOPHIE",778,778,452,20,432,2,8,"BAUMANN Jean-Pierre",73,"BISMUTH Robert",1,"SAID Elisabeth",1,"PERSIA Alain",7,"PASQUET Isabelle",29,"RUBIROLA-BLANC Michèle",23,"CARLOTTI Marie-Arlette",97,"GILLES Bruno",201,,,,,,
"ELECTIONS MUNICIPALES 2014",1,"2014-03-23","MARSEILLE",21130055300016,442,4,3,5,"BLANCARDE","E MAT FEUILLERAIE","87 BD DE ROUX",726,726,420,9,411,6,8,"BAUMANN Jean-Pierre",95,"BISMUTH Robert",0,"SAID Elisabeth",1,"PERSIA Alain",2,"PASQUET Isabelle",32,"RUBIROLA-BLANC Michèle",22,"CARLOTTI Marie-Arlette",82,"GILLES Bruno",177,,,,,,
"ELECTIONS MUNICIPALES 2014",1,"2014-03-23","MARSEILLE",21130055300016,443,4,3,5,"BLANCARDE","E MAT FEUILLERAIE","87 BD DE ROUX",836,836,506,13,493,4,8,"BAUMANN Jean-Pierre",119,"BISMUTH Robert",2,"SAID Elisabeth",0,"PERSIA Alain",3,"PASQUET Isabelle",34,"RUBIROLA-BLANC Michèle",26,"CARLOTTI Marie-Arlette",81,"GILLES Bruno",228,,,,,,
"ELECTIONS MUNICIPALES 2014",1,"2014-03-23","MARSEILLE",21130055300016,451,4,3,5,"CINQ AVENUES","E MAT SAINT VINCENT DE PAUL","39 RUE CHAPE",1077,1077,666,14,652,19,8,"BAUMANN Jean-Pierre",80,"BISMUTH Robert",3,"SAID Elisabeth",2,"PERSIA Alain",7,"PASQUET Isabelle",70,"RUBIROLA-BLANC Michèle",50,"CARLOTTI Marie-Arlette",208,"GILLES Bruno",232,,,,,,
"ELECTIONS MUNICIPALES 2014",1,"2014-03-23","MARSEILLE",21130055300016,452,4,3,5,"CINQ AVENUES","CENTRE FISSIAUX","2 AVE DU MARECHAL FOCH",1063,1063,662,13,649,24,8,"BAUMANN Jean-Pierre",73,"BISMUTH Robert",9,"SAID Elisabeth",4,"PERSIA Alain",9,"PASQUET Isabelle",45,"RUBIROLA-BLANC Michèle",36,"CARLOTTI Marie-Arlette",192,"GILLES Bruno",281,,,,,,
"ELECTIONS MUNICIPALES 2014",1,"2014-03-23","MARSEILLE",21130055300016,453,4,3,5,"CINQ AVENUES","CENTRE FISSIAUX","2 AVE DU MARECHAL FOCH",845,845,559,8,551,17,8,"BAUMANN Jean-Pierre",90,"BISMUTH Robert",8,"SAID Elisabeth",1,"PERSIA Alain",6,"PASQUET Isabelle",37,"RUBIROLA-BLANC Michèle",24,"CARLOTTI Marie-Arlette",125,"GILLES Bruno",260,,,,,,
"ELECTIONS MUNICIPALES 2014",1,"2014-03-23","MARSEILLE",21130055300016,454,4,3,5,"CINQ AVENUES","CENTRE FISSIAUX","2 AVE DU MARECHAL FOCH",1016,1016,624,6,618,13,8,"BAUMANN Jean-Pierre",109,"BISMUTH Robert",7,"SAID Elisabeth",1,"PERSIA Alain",5,"PASQUET Isabelle",32,"RUBIROLA-BLANC Michèle",44,"CARLOTTI Marie-Arlette",138,"GILLES Bruno",282,,,,,,
"ELECTIONS MUNICIPALES 2014",1,"2014-03-23","MARSEILLE",21130055300016,455,4,3,5,"CINQ AVENUES","E MAT ABBE DE L'EPEE","7BIS SQ SIDI BRAHIM",798,798,511,10,501,13,8,"BAUMANN Jean-Pierre",83,"BISMUTH Robert",8,"SAID Elisabeth",0,"PERSIA Alain",3,"PASQUET Isabelle",30,"RUBIROLA-BLANC Michèle",16,"CARLOTTI Marie-Arlette",116,"GILLES Bruno",245,,,,,,
"ELECTIONS MUNICIPALES 2014",1,"2014-03-23","MARSEILLE",21130055300016,456,4,3,5,"CINQ AVENUES","E MAT ABBE DE L'EPEE","7BIS SQ SIDI BRAHIM",960,960,637,11,626,17,8,"BAUMANN Jean-Pierre",89,"BISMUTH Robert",5,"SAID Elisabeth",2,"PERSIA Alain",7,"PASQUET Isabelle",38,"RUBIROLA-BLANC Michèle",36,"CARLOTTI Marie-Arlette",147,"GILLES Bruno",302,,,,,,
"ELECTIONS MUNICIPALES 2014",1,"2014-03-23","MARSEILLE",21130055300016,471,4,3,5,"BLANCARDE","E ELEM BOISSON","ENTREE 1 RUE YVES CHAPUIS",977,977,540,10,530,14,8,"BAUMANN Jean-Pierre",91,"BISMUTH Robert",7,"SAID Elisabeth",1,"PERSIA Alain",5,"PASQUET Isabelle",36,"RUBIROLA-BLANC Michèle",22,"CARLOTTI Marie-Arlette",103,"GILLES Bruno",265,,,,,,
"ELECTIONS MUNICIPALES 2014",1,"2014-03-23","MARSEILLE",21130055300016,473,4,3,5,"BLANCARDE","E ELEM BOISSON","ENTREE 1 RUE YVES CHAPUIS",1123,1123,673,20,653,20,8,"BAUMANN Jean-Pierre",162,"BISMUTH Robert",11,"SAID Elisabeth",2,"PERSIA Alain",8,"PASQUET Isabelle",26,"RUBIROLA-BLANC Michèle",27,"CARLOTTI Marie-Arlette",115,"GILLES Bruno",302,,,,,,
"ELECTIONS MUNICIPALES 2014",1,"2014-03-23","MARSEILLE",21130055300016,474,4,3,5,"BLANCARDE","E MAT BOTINELLY","21 BD LOUIS BOTINELLY",1233,1233,735,19,716,19,8,"BAUMANN Jean-Pierre",158,"BISMUTH Robert",9,"SAID Elisabeth",5,"PERSIA Alain",9,"PASQUET Isabelle",36,"RUBIROLA-BLANC Michèle",43,"CARLOTTI Marie-Arlette",143,"GILLES Bruno",313,,,,,,
"ELECTIONS MUNICIPALES 2014",1,"2014-03-23","MARSEILLE",21130055300016,475,4,3,5,"BLANCARDE","E MAT BOTINELLY","21 BD LOUIS BOTINELLY",899,899,516,10,506,11,8,"BAUMANN Jean-Pierre",114,"BISMUTH Robert",7,"SAID Elisabeth",0,"PERSIA Alain",2,"PASQUET Isabelle",43,"RUBIROLA-BLANC Michèle",32,"CARLOTTI Marie-Arlette",124,"GILLES Bruno",184,,,,,,
"ELECTIONS MUNICIPALES 2014",1,"2014-03-23","MARSEILLE",21130055300016,491,4,3,5,"BLANCARDE","E ELEM SAINT PIERRE","12 BD LOUIS FRANGIN",1150,1150,610,11,599,6,8,"BAUMANN Jean-Pierre",104,"BISMUTH Robert",4,"SAID Elisabeth",5,"PERSIA Alain",12,"PASQUET Isabelle",47,"RUBIROLA-BLANC Michèle",27,"CARLOTTI Marie-Arlette",123,"GILLES Bruno",277,,,,,,
"ELECTIONS MUNICIPALES 2014",1,"2014-03-23","MARSEILLE",21130055300016,501,5,3,4,"CAMAS","E ELEM FRANKLIN D. ROOSEVELT","5 RUE DE TIVOLI",950,950,601,15,586,24,8,"BAUMANN Jean-Pierre",61,"BISMUTH Robert",5,"SAID Elisabeth",0,"PERSIA Alain",12,"PASQUET Isabelle",80,"RUBIROLA-BLANC Michèle",39,"CARLOTTI Marie-Arlette",222,"GILLES Bruno",167,,,,,,
"ELECTIONS MUNICIPALES 2014",1,"2014-03-23","MARSEILLE",21130055300016,502,5,3,4,"CAMAS","E ELEM FRANKLIN D. ROOSEVELT","5 RUE DE TIVOLI",737,737,459,11,448,23,8,"BAUMANN Jean-Pierre",58,"BISMUTH Robert",6,"SAID Elisabeth",1,"PERSIA Alain",6,"PASQUET Isabelle",59,"RUBIROLA-BLANC Michèle",28,"CARLOTTI Marie-Arlette",184,"GILLES Bruno",106,,,,,,
"ELECTIONS MUNICIPALES 2014",1,"2014-03-23","MARSEILLE",21130055300016,504,5,3,4,"CAMAS","E MAT ALEXANDRE COPELLO ANNEXE","7 RUE ALEXANDRE COPELLO",1179,1179,745,14,731,14,8,"BAUMANN Jean-Pierre",62,"BISMUTH Robert",10,"SAID Elisabeth",2,"PERSIA Alain",23,"PASQUET Isabelle",105,"RUBIROLA-BLANC Michèle",55,"CARLOTTI Marie-Arlette",258,"GILLES Bruno",216,,,,,,
"ELECTIONS MUNICIPALES 2014",1,"2014-03-23","MARSEILLE",21130055300016,505,5,3,5,"CAMAS","E MAT ALEXANDRE COPELLO ANNEXE","7 RUE ALEXANDRE COPELLO",1140,1140,672,22,650,21,8,"BAUMANN Jean-Pierre",95,"BISMUTH Robert",1,"SAID Elisabeth",0,"PERSIA Alain",14,"PASQUET Isabelle",89,"RUBIROLA-BLANC Michèle",34,"CARLOTTI Marie-Arlette",223,"GILLES Bruno",194,,,,,,
"ELECTIONS MUNICIPALES 2014",1,"2014-03-23","MARSEILLE",21130055300016,506,5,3,4,"CAMAS","E MAT ALEXANDRE COPELLO","10 RUE DES CLAIRISTES",1347,1347,743,20,723,18,8,"BAUMANN Jean-Pierre",103,"BISMUTH Robert",6,"SAID Elisabeth",4,"PERSIA Alain",14,"PASQUET Isabelle",87,"RUBIROLA-BLANC Michèle",63,"CARLOTTI Marie-Arlette",236,"GILLES Bruno",210,,,,,,
"ELECTIONS MUNICIPALES 2014",1,"2014-03-23","MARSEILLE",21130055300016,508,5,3,5,"CAMAS","E MAT ALEXANDRE COPELLO","10 RUE DES CLAIRISTES",1020,1020,599,22,577,17,8,"BAUMANN Jean-Pierre",78,"BISMUTH Robert",2,"SAID Elisabeth",1,"PERSIA Alain",7,"PASQUET Isabelle",65,"RUBIROLA-BLANC Michèle",32,"CARLOTTI Marie-Arlette",167,"GILLES Bruno",225,,,,,,
"ELECTIONS MUNICIPALES 2014",1,"2014-03-23","MARSEILLE",21130055300016,510,5,3,5,"CAMAS","E ELEM OLIVIER GILLIBERT","ENTREE 28 RUE LOUIS ASTRUC",969,969,577,14,563,14,8,"BAUMANN Jean-Pierre",79,"BISMUTH Robert",7,"SAID Elisabeth",4,"PERSIA Alain",12,"PASQUET Isabelle",43,"RUBIROLA-BLANC Michèle",23,"CARLOTTI Marie-Arlette",167,"GILLES Bruno",228,,,,,,
"ELECTIONS MUNICIPALES 2014",1,"2014-03-23","MARSEILLE",21130055300016,511,5,3,5,"CAMAS","E ELEM OLIVIER GILLIBERT","ENTREE 28 RUE LOUIS ASTRUC",769,769,465,10,455,0,8,"BAUMANN Jean-Pierre",76,"BISMUTH Robert",1,"SAID Elisabeth",2,"PERSIA Alain",4,"PASQUET Isabelle",48,"RUBIROLA-BLANC Michèle",27,"CARLOTTI Marie-Arlette",113,"GILLES Bruno",184,,,,,,
"ELECTIONS MUNICIPALES 2014",1,"2014-03-23","MARSEILLE",21130055300016,512,5,3,5,"CAMAS","E ELEM ABBE DE L'EPEE","12 SQ SIDI BRAHIM",1222,1222,779,21,758,19,8,"BAUMANN Jean-Pierre",97,"BISMUTH Robert",9,"SAID Elisabeth",2,"PERSIA Alain",9,"PASQUET Isabelle",60,"RUBIROLA-BLANC Michèle",45,"CARLOTTI Marie-Arlette",192,"GILLES Bruno",344,,,,,,
"ELECTIONS MUNICIPALES 2014",1,"2014-03-23","MARSEILLE",21130055300016,513,5,3,5,"CAMAS","E ELEM ABBE DE L'EPEE","12 SQ SIDI BRAHIM",1097,1097,661,15,646,15,8,"BAUMANN Jean-Pierre",88,"BISMUTH Robert",6,"SAID Elisabeth",1,"PERSIA Alain",6,"PASQUET Isabelle",62,"RUBIROLA-BLANC Michèle",31,"CARLOTTI Marie-Arlette",208,"GILLES Bruno",244,,,,,,
"ELECTIONS MUNICIPALES 2014",1,"2014-03-23","MARSEILLE",21130055300016,514,5,3,5,"CAMAS","GR SCOL CHAVE","191 BD CHAVE",1265,1265,747,20,727,15,8,"BAUMANN Jean-Pierre",115,"BISMUTH Robert",3,"SAID Elisabeth",5,"PERSIA Alain",7,"PASQUET Isabelle",46,"RUBIROLA-BLANC Michèle",21,"CARLOTTI Marie-Arlette",157,"GILLES Bruno",373,,,,,,
"ELECTIONS MUNICIPALES 2014",1,"2014-03-23","MARSEILLE",21130055300016,515,5,3,5,"CAMAS","GR SCOL CHAVE","191 BD CHAVE",888,888,499,8,491,19,8,"BAUMANN Jean-Pierre",92,"BISMUTH Robert",7,"SAID Elisabeth",1,"PERSIA Alain",11,"PASQUET Isabelle",25,"RUBIROLA-BLANC Michèle",21,"CARLOTTI Marie-Arlette",110,"GILLES Bruno",224,,,,,,
"ELECTIONS MUNICIPALES 2014",1,"2014-03-23","MARSEILLE",21130055300016,551,5,3,5,"NOTRE DAME DU MONT","E ELEM LOUBIERE","ENTREE 59 RUE FRANCOIS ARAGO",1285,1285,706,16,690,37,8,"BAUMANN Jean-Pierre",114,"BISMUTH Robert",4,"SAID Elisabeth",2,"PERSIA Alain",10,"PASQUET Isabelle",47,"RUBIROLA-BLANC Michèle",42,"CARLOTTI Marie-Arlette",215,"GILLES Bruno",256,,,,,,
"ELECTIONS MUNICIPALES 2014",1,"2014-03-23","MARSEILLE",21130055300016,552,5,3,5,"NOTRE DAME DU MONT","E ELEM LOUBIERE","ENTREE 59 RUE FRANCOIS ARAGO",1059,1059,595,21,574,12,8,"BAUMANN Jean-Pierre",119,"BISMUTH Robert",8,"SAID Elisabeth",2,"PERSIA Alain",10,"PASQUET Isabelle",51,"RUBIROLA-BLANC Michèle",26,"CARLOTTI Marie-Arlette",148,"GILLES Bruno",210,,,,,,
"ELECTIONS MUNICIPALES 2014",1,"2014-03-23","MARSEILLE",21130055300016,554,5,3,5,"NOTRE DAME DU MONT","E ELEM MENPENTI","161 AVE DE TOULON",1228,1228,674,20,654,9,8,"BAUMANN Jean-Pierre",123,"BISMUTH Robert",5,"SAID Elisabeth",5,"PERSIA Alain",14,"PASQUET Isabelle",69,"RUBIROLA-BLANC Michèle",30,"CARLOTTI Marie-Arlette",140,"GILLES Bruno",268,,,,,,
"ELECTIONS MUNICIPALES 2014",1,"2014-03-23","MARSEILLE",21130055300016,555,5,3,5,"NOTRE DAME DU MONT","E ELEM SAINTE CECILE","ENTREE 4 RUE CAPITAINE GALINAT",926,926,469,9,460,5,8,"BAUMANN Jean-Pierre",93,"BISMUTH Robert",1,"SAID Elisabeth",2,"PERSIA Alain",11,"PASQUET Isabelle",42,"RUBIROLA-BLANC Michèle",27,"CARLOTTI Marie-Arlette",112,"GILLES Bruno",172,,,,,,
"ELECTIONS MUNICIPALES 2014",1,"2014-03-23","MARSEILLE",21130055300016,556,5,3,5,"CAPELETTE","E ELEM SAINTE CECILE","ENTREE 4 RUE CAPITAINE GALINAT",1273,1273,710,15,695,14,8,"BAUMANN Jean-Pierre",220,"BISMUTH Robert",7,"SAID Elisabeth",4,"PERSIA Alain",8,"PASQUET Isabelle",41,"RUBIROLA-BLANC Michèle",51,"CARLOTTI Marie-Arlette",136,"GILLES Bruno",228,,,,,,
"ELECTIONS MUNICIPALES 2014",1,"2014-03-23","MARSEILLE",21130055300016,557,5,3,5,"NOTRE DAME DU MONT","E MAT BAILLE","250 BD BAILLE",998,998,576,12,564,13,8,"BAUMANN Jean-Pierre",84,"BISMUTH Robert",5,"SAID Elisabeth",0,"PERSIA Alain",10,"PASQUET Isabelle",25,"RUBIROLA-BLANC Michèle",20,"CARLOTTI Marie-Arlette",99,"GILLES Bruno",321,,,,,,
"ELECTIONS MUNICIPALES 2014",1,"2014-03-23","MARSEILLE",21130055300016,558,5,3,5,"CAPELETTE","E MAT SAINT PIERRE","45 RUE PASCAL RUINAT",615,615,306,9,297,7,8,"BAUMANN Jean-Pierre",66,"BISMUTH Robert",0,"SAID Elisabeth",0,"PERSIA Alain",3,"PASQUET Isabelle",20,"RUBIROLA-BLANC Michèle",9,"CARLOTTI Marie-Arlette",64,"GILLES Bruno",135,,,,,,
"ELECTIONS MUNICIPALES 2014",1,"2014-03-23","MARSEILLE",21130055300016,559,5,3,5,"CAMAS","E MAT SAINT PIERRE","45 RUE PASCAL RUINAT",1194,1194,738,13,725,18,8,"BAUMANN Jean-Pierre",153,"BISMUTH Robert",6,"SAID Elisabeth",2,"PERSIA Alain",10,"PASQUET Isabelle",53,"RUBIROLA-BLANC Michèle",27,"CARLOTTI Marie-Arlette",146,"GILLES Bruno",328,,,,,,
"ELECTIONS MUNICIPALES 2014",1,"2014-03-23","MARSEILLE",21130055300016,560,5,3,5,"CAMAS","E ELEM SAINT PIERRE","12 BD LOUIS FRANGIN",920,920,546,14,532,29,8,"BAUMANN Jean-Pierre",106,"BISMUTH Robert",6,"SAID Elisabeth",2,"PERSIA Alain",8,"PASQUET Isabelle",26,"RUBIROLA-BLANC Michèle",29,"CARLOTTI Marie-Arlette",104,"GILLES Bruno",251,,,,,,
"ELECTIONS MUNICIPALES 2014",1,"2014-03-23","MARSEILLE",21130055300016,561,5,3,5,"CAMAS","E ELEM SAINT PIERRE","12 BD LOUIS FRANGIN",1096,1096,616,13,603,14,8,"BAUMANN Jean-Pierre",111,"BISMUTH Robert",8,"SAID Elisabeth",1,"PERSIA Alain",6,"PASQUET Isabelle",37,"RUBIROLA-BLANC Michèle",37,"CARLOTTI Marie-Arlette",118,"GILLES Bruno",285,,,,,,
"ELECTIONS MUNICIPALES 2014",1,"2014-03-23","MARSEILLE",21130055300016,563,5,3,5,"CAMAS","E MAT SAINT PIERRE","45 RUE PASCAL RUINAT",1053,1053,654,25,629,12,8,"BAUMANN Jean-Pierre",140,"BISMUTH Robert",10,"SAID Elisabeth",2,"PERSIA Alain",9,"PASQUET Isabelle",22,"RUBIROLA-BLANC Michèle",23,"CARLOTTI Marie-Arlette",126,"GILLES Bruno",297,,,,,,
"ELECTIONS MUNICIPALES 2014",1,"2014-03-23","MARSEILLE",21130055300016,601,6,4,4,"NOTRE DAME DU MONT","E MAT BERGERS ANNEXE 1","5 RUE DES BERGERS",1052,1052,528,13,515,11,5,"GAUDIN Jean-Claude",129,"LEVY MOZZICONACCI Annie",170,"CATANEO Michel",51,"JOLLIVET André",87,"PALLOIX Marie-Françoise",78,,,,,,,,,,,,
"ELECTIONS MUNICIPALES 2014",1,"2014-03-23","MARSEILLE",21130055300016,602,6,4,5,"NOTRE DAME DU MONT","E MAT BERGERS","11 RUE PERRIN SOLLIERS",595,595,338,8,330,7,5,"GAUDIN Jean-Claude",130,"LEVY MOZZICONACCI Annie",101,"CATANEO Michel",43,"JOLLIVET André",30,"PALLOIX Marie-Françoise",26,,,,,,,,,,,,
"ELECTIONS MUNICIPALES 2014",1,"2014-03-23","MARSEILLE",21130055300016,603,6,4,4,"NOTRE DAME DU MONT","E MAT BERGERS","11 RUE PERRIN SOLLIERS",1039,1039,538,13,525,19,5,"GAUDIN Jean-Claude",133,"LEVY MOZZICONACCI Annie",175,"CATANEO Michel",62,"JOLLIVET André",73,"PALLOIX Marie-Françoise",82,,,,,,,,,,,,
"ELECTIONS MUNICIPALES 2014",1,"2014-03-23","MARSEILLE",21130055300016,604,6,4,5,"NOTRE DAME DU MONT","E ELEM ALBERT CHABANON","23 RUE ALBERT CHABANON",1297,1297,697,23,674,17,5,"GAUDIN Jean-Claude",241,"LEVY MOZZICONACCI Annie",177,"CATANEO Michel",117,"JOLLIVET André",70,"PALLOIX Marie-Françoise",69,,,,,,,,,,,,
