"NOM_ELECTION","NUMERO_TOUR","DATE_ELECTION","NOM_COLLECTIVITE","ID_COLLECTIVITE","NUMERO_BUREAU_VOTE","ARRONDISSEMENT","SECTEUR","CIRCONSCRIPTION","CANTON","NOM_BUREAU_VOTE","ADRESSE","NB_INSCRIT_THEORIQUE","NB_INSCRITS_DEPOUILLES","VOTANTS","NB_BLANCS","NB_NULS","NB_EXPRIMES","NB_PROCURATIONS","NB_CANDIDATS","NOM_CANDIDAT_01","NB_VOIX_CANDIDAT_01","NOM_CANDIDAT_02","NB_VOIX_CANDIDAT_02","NOM_CANDIDAT_03","NB_VOIX_CANDIDAT_03","NOM_CANDIDAT_04","NB_VOIX_CANDIDAT_04","NOM_CANDIDAT_05","NB_VOIX_CANDIDAT_05","NOM_CANDIDAT_06","NB_VOIX_CANDIDAT_06","NOM_CANDIDAT_07","NB_VOIX_CANDIDAT_07","NOM_CANDIDAT_08","NB_VOIX_CANDIDAT_08","NOM_CANDIDAT_09","NB_VOIX_CANDIDAT_09","NOM_CANDIDAT_10","NB_VOIX_CANDIDAT_10","NOM_CANDIDAT_11","NB_VOIX_CANDIDAT_11","NOM_CANDIDAT_12","NB_VOIX_CANDIDAT_12","NOM_CANDIDAT_13","NB_VOIX_CANDIDAT_13","NOM_CANDIDAT_14","NB_VOIX_CANDIDAT_14","NOM_CANDIDAT_15","NB_VOIX_CANDIDAT_15","NOM_CANDIDAT_16","NB_VOIX_CANDIDAT_16","NOM_CANDIDAT_17","NB_VOIX_CANDIDAT_17","NOM_CANDIDAT_18","NB_VOIX_CANDIDAT_18","NOM_CANDIDAT_19","NB_VOIX_CANDIDAT_19","NOM_CANDIDAT_20","NB_VOIX_CANDIDAT_20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ELECTIONS MUNICIPALES 2020",1,2020-03-15,"MARSEILLE",21130055300031,1152,11,6,1,"19 - MARSEILLE 8","E ELEM POMME MAZENODE","427 BD MIREILLE LAUZE",803,797,197,4,6,187,4,8,"MANIN Hervé",2,"OHANESSIAN Yannick",20,"SIGNES Jean-Marc",23,"CHAMASSIAN Pascal",7,"ALLISIO Franck",55,"ASSANTE Robert",10,"RAVIER Julien",51,"DE CAMBIAIRE François",19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ELECTIONS MUNICIPALES 2020",1,2020-03-15,"MARSEILLE",21130055300031,1153,11,6,1,"19 - MARSEILLE 8","E MAT AIR BEL II","RUE DE LA FALAISE",1027,1025,207,3,4,200,0,8,"MANIN Hervé",7,"OHANESSIAN Yannick",7,"SIGNES Jean-Marc",8,"CHAMASSIAN Pascal",19,"ALLISIO Franck",18,"ASSANTE Robert",27,"RAVIER Julien",67,"DE CAMBIAIRE François",47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ELECTIONS MUNICIPALES 2020",1,2020-03-15,"MARSEILLE",21130055300031,1154,11,6,1,"19 - MARSEILLE 8","E MAT POMME MAZENODE","427 BD MIREILLE LAUZE",792,795,204,1,2,201,4,8,"MANIN Hervé",3,"OHANESSIAN Yannick",34,"SIGNES Jean-Marc",15,"CHAMASSIAN Pascal",6,"ALLISIO Franck",50,"ASSANTE Robert",24,"RAVIER Julien",44,"DE CAMBIAIRE François",25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ELECTIONS MUNICIPALES 2020",1,2020-03-15,"MARSEILLE",21130055300031,1155,11,6,1,"19 - MARSEILLE 8","E MAT LA GROGNARDE","AVE WILLIAM BOOTH",1010,1012,285,2,4,279,4,8,"MANIN Hervé",4,"OHANESSIAN Yannick",62,"SIGNES Jean-Marc",27,"CHAMASSIAN Pascal",14,"ALLISIO Franck",69,"ASSANTE Robert",22,"RAVIER Julien",68,"DE CAMBIAIRE François",13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ELECTIONS MUNICIPALES 2020",1,2020-03-15,"MARSEILLE",21130055300031,1156,11,6,1,"19 - MARSEILLE 8","E MAT POMME HECKEL","24 AVE DU DOCTEUR HECKEL",1389,1389,335,3,2,330,6,8,"MANIN Hervé",5,"OHANESSIAN Yannick",44,"SIGNES Jean-Marc",28,"CHAMASSIAN Pascal",19,"ALLISIO Franck",110,"ASSANTE Robert",25,"RAVIER Julien",79,"DE CAMBIAIRE François",20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ELECTIONS MUNICIPALES 2020",1,2020-03-15,"MARSEILLE",21130055300031,1157,11,6,1,"19 - MARSEILLE 8","GR SCOL POMME SAINTE MADELEINE","8 AVE BERNARD LECACHE",1067,1062,286,2,8,276,7,8,"MANIN Hervé",3,"OHANESSIAN Yannick",43,"SIGNES Jean-Marc",28,"CHAMASSIAN Pascal",11,"ALLISIO Franck",94,"ASSANTE Robert",23,"RAVIER Julien",65,"DE CAMBIAIRE François",9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ELECTIONS MUNICIPALES 2020",1,2020-03-15,"MARSEILLE",21130055300031,1158,11,6,1,"19 - MARSEILLE 8","E ELEM LA VALBARELLE","2 RUE GIMON",889,887,272,6,6,260,3,8,"MANIN Hervé",1,"OHANESSIAN Yannick",34,"SIGNES Jean-Marc",23,"CHAMASSIAN Pascal",14,"ALLISIO Franck",70,"ASSANTE Robert",30,"RAVIER Julien",81,"DE CAMBIAIRE François",7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ELECTIONS MUNICIPALES 2020",1,2020-03-15,"MARSEILLE",21130055300031,1159,11,6,1,"19 - MARSEILLE 8","E ELEM LA VALBARELLE","2 RUE GIMON",997,997,270,2,1,267,2,8,"MANIN Hervé",2,"OHANESSIAN Yannick",37,"SIGNES Jean-Marc",25,"CHAMASSIAN Pascal",8,"ALLISIO Franck",76,"ASSANTE Robert",20,"RAVIER Julien",63,"DE CAMBIAIRE François",36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ELECTIONS MUNICIPALES 2020",1,2020-03-15,"MARSEILLE",21130055300031,1160,11,6,1,"19 - MARSEILLE 8","E ELEM SAINT MARCEL","8 RUE DE QUEYLAR",1265,1265,334,5,1,328,3,8,"MANIN Hervé",5,"OHANESSIAN Yannick",65,"SIGNES Jean-Marc",34,"CHAMASSIAN Pascal",25,"ALLISIO Franck",92,"ASSANTE Robert",22,"RAVIER Julien",75,"DE CAMBIAIRE François",10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ELECTIONS MUNICIPALES 2020",1,2020-03-15,"MARSEILLE",21130055300031,1161,11,6,1,"19 - MARSEILLE 8","E ELEM SAINT MARCEL","8 RUE DE QUEYLAR",1285,1287,356,4,2,350,0,8,"MANIN Hervé",7,"OHANESSIAN Yannick",74,"SIGNES Jean-Marc",21,"CHAMASSIAN Pascal",9,"ALLISIO Franck",99,"ASSANTE Robert",27,"RAVIER Julien",96,"DE CAMBIAIRE François",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ELECTIONS MUNICIPALES 2020",1,2020-03-15,"MARSEILLE",21130055300031,1162,11,6,1,"19 - MARSEILLE 8","E MAT ROUGUIERE","ALLEE DE LA ROUGUIERE",704,712,224,3,6,215,0,8,"MANIN Hervé",6,"OHANESSIAN Yannick",38,"SIGNES Jean-Marc",12,"CHAMASSIAN Pascal",15,"ALLISIO Franck",60,"ASSANTE Robert",20,"RAVIER Julien",60,"DE CAMBIAIRE François",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ELECTIONS MUNICIPALES 2020",1,2020-03-15,"MARSEILLE",21130055300031,1163,11,6,1,"19 - MARSEILLE 8","E MAT ROUGUIERE","ALLEE DE LA ROUGUIERE",1300,1302,336,1,5,330,7,8,"MANIN Hervé",4,"OHANESSIAN Yannick",59,"SIGNES Jean-Marc",31,"CHAMASSIAN Pascal",20,"ALLISIO Franck",97,"ASSANTE Robert",37,"RAVIER Julien",72,"DE CAMBIAIRE François",10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ELECTIONS MUNICIPALES 2020",1,2020-03-15,"MARSEILLE",21130055300031,1164,11,6,1,"19 - MARSEILLE 8","E MAT ROUGUIERE","ALLEE DE LA ROUGUIERE",1143,1139,264,2,12,250,2,8,"MANIN Hervé",0,"OHANESSIAN Yannick",25,"SIGNES Jean-Marc",15,"CHAMASSIAN Pascal",14,"ALLISIO Franck",58,"ASSANTE Robert",30,"RAVIER Julien",63,"DE CAMBIAIRE François",45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ELECTIONS MUNICIPALES 2020",1,2020-03-15,"MARSEILLE",21130055300031,1165,11,6,1,"19 - MARSEILLE 8","E MAT LA BARASSE","10 IMP SAUVEUR",1529,1513,459,3,11,445,6,8,"MANIN Hervé",10,"OHANESSIAN Yannick",102,"SIGNES Jean-Marc",23,"CHAMASSIAN Pascal",35,"ALLISIO Franck",119,"ASSANTE Robert",36,"RAVIER Julien",104,"DE CAMBIAIRE François",16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ELECTIONS MUNICIPALES 2020",1,2020-03-15,"MARSEILLE",21130055300031,1166,11,6,1,"19 - MARSEILLE 8","E ELEM LA MILLIERE","ENTREE 28 BD BEAUSEJOUR",1001,1002,275,3,10,262,14,8,"MANIN Hervé",5,"OHANESSIAN Yannick",56,"SIGNES Jean-Marc",34,"CHAMASSIAN Pascal",19,"ALLISIO Franck",66,"ASSANTE Robert",27,"RAVIER Julien",48,"DE CAMBIAIRE François",7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ELECTIONS MUNICIPALES 2020",1,2020-03-15,"MARSEILLE",21130055300031,1167,11,6,1,"18 - MARSEILLE 7","E MAT LA BUZINE","TRA DE LA BUZINE",1052,1043,384,2,4,378,8,8,"MANIN Hervé",0,"OHANESSIAN Yannick",40,"SIGNES Jean-Marc",35,"CHAMASSIAN Pascal",39,"ALLISIO Franck",95,"ASSANTE Robert",66,"RAVIER Julien",103,"DE CAMBIAIRE François",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ELECTIONS MUNICIPALES 2020",1,2020-03-15,"MARSEILLE",21130055300031,1168,11,6,1,"19 - MARSEILLE 8","E ELEM LA VALENTINE","16A AVE DE LA TIRANE",1445,1433,412,0,8,404,0,8,"MANIN Hervé",7,"OHANESSIAN Yannick",35,"SIGNES Jean-Marc",33,"CHAMASSIAN Pascal",28,"ALLISIO Franck",141,"ASSANTE Robert",54,"RAVIER Julien",103,"DE CAMBIAIRE François",3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ELECTIONS MUNICIPALES 2020",1,2020-03-15,"MARSEILLE",21130055300031,1169,11,6,1,"18 - MARSEILLE 7","E ELEM LA VALENTINE","16A AVE DE LA TIRANE",1145,1142,365,4,5,356,11,8,"MANIN Hervé",4,"OHANESSIAN Yannick",44,"SIGNES Jean-Marc",53,"CHAMASSIAN Pascal",28,"ALLISIO Franck",74,"ASSANTE Robert",31,"RAVIER Julien",119,"DE CAMBIAIRE François",3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ELECTIONS MUNICIPALES 2020",1,2020-03-15,"MARSEILLE",21130055300031,1170,11,6,1,"18 - MARSEILLE 7","E ELEM LES CAMOINS","ENTREE 14 MONTEE DES CAMOINS",1373,1371,443,4,6,433,9,8,"MANIN Hervé",5,"OHANESSIAN Yannick",61,"SIGNES Jean-Marc",73,"CHAMASSIAN Pascal",45,"ALLISIO Franck",95,"ASSANTE Robert",40,"RAVIER Julien",106,"DE CAMBIAIRE François",8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ELECTIONS MUNICIPALES 2020",1,2020-03-15,"MARSEILLE",21130055300031,1171,11,6,1,"18 - MARSEILLE 7","E ELEM LA TREILLE","169 RTE DE LA TREILLE",1341,1341,495,3,1,491,5,8,"MANIN Hervé",2,"OHANESSIAN Yannick",84,"SIGNES Jean-Marc",37,"CHAMASSIAN Pascal",48,"ALLISIO Franck",108,"ASSANTE Robert",44,"RAVIER Julien",162,"DE CAMBIAIRE François",6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ELECTIONS MUNICIPALES 2020",1,2020-03-15,"MARSEILLE",21130055300031,1172,11,6,1,"18 - MARSEILLE 7","E ELEM EOURES","22 BD NOTRE DAME",1493,1478,524,3,10,511,8,8,"MANIN Hervé",7,"OHANESSIAN Yannick",93,"SIGNES Jean-Marc",55,"CHAMASSIAN Pascal",46,"ALLISIO Franck",100,"ASSANTE Robert",80,"RAVIER Julien",120,"DE CAMBIAIRE François",10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ELECTIONS MUNICIPALES 2020",1,2020-03-15,"MARSEILLE",21130055300031,1173,11,6,1,"18 - MARSEILLE 7","E ELEM LA VALENTINE","16A AVE DE LA TIRANE",1459,1461,411,1,9,401,4,8,"MANIN Hervé",13,"OHANESSIAN Yannick",45,"SIGNES Jean-Marc",54,"CHAMASSIAN Pascal",36,"ALLISIO Franck",100,"ASSANTE Robert",31,"RAVIER Julien",117,"DE CAMBIAIRE François",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ELECTIONS MUNICIPALES 2020",1,2020-03-15,"MARSEILLE",21130055300031,1174,11,6,1,"19 - MARSEILLE 8","E MAT LA GROGNARDE","AVE WILLIAM BOOTH",1040,1028,296,1,10,285,14,8,"MANIN Hervé",4,"OHANESSIAN Yannick",45,"SIGNES Jean-Marc",33,"CHAMASSIAN Pascal",12,"ALLISIO Franck",70,"ASSANTE Robert",29,"RAVIER Julien",84,"DE CAMBIAIRE François",8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ELECTIONS MUNICIPALES 2020",1,2020-03-15,"MARSEILLE",21130055300031,1175,11,6,1,"19 - MARSEILLE 8","GR SCOL POMME SAINTE MADELEINE","8 AVE BERNARD LECACHE",1094,1101,341,3,2,336,7,8,"MANIN Hervé",11,"OHANESSIAN Yannick",59,"SIGNES Jean-Marc",36,"CHAMASSIAN Pascal",23,"ALLISIO Franck",94,"ASSANTE Robert",29,"RAVIER Julien",73,"DE CAMBIAIRE François",11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ELECTIONS MUNICIPALES 2020",1,2020-03-15,"MARSEILLE",21130055300031,1176,11,6,1,"19 - MARSEILLE 8","E ELEM LA MILLIERE","ENTREE 28 BD BEAUSEJOUR",1072,1076,281,3,4,274,10,8,"MANIN Hervé",3,"OHANESSIAN Yannick",43,"SIGNES Jean-Marc",31,"CHAMASSIAN Pascal",25,"ALLISIO Franck",58,"ASSANTE Robert",36,"RAVIER Julien",54,"DE CAMBIAIRE François",24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ELECTIONS MUNICIPALES 2020",1,2020-03-15,"MARSEILLE",21130055300031,1177,11,6,1,"18 - MARSEILLE 7","E ELEM LES CAMOINS","ENTREE 14 MONTEE DES CAMOINS",1501,1491,490,3,1,486,5,8,"MANIN Hervé",9,"OHANESSIAN Yannick",54,"SIGNES Jean-Marc",69,"CHAMASSIAN Pascal",32,"ALLISIO Franck",113,"ASSANTE Robert",43,"RAVIER Julien",162,"DE CAMBIAIRE François",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ELECTIONS MUNICIPALES 2020",1,2020-03-15,"MARSEILLE",21130055300031,1178,11,6,1,"19 - MARSEILLE 8","GR SCOL POMME SAINTE MADELEINE","8 AVE BERNARD LECACHE",990,990,281,4,3,274,1,8,"MANIN Hervé",8,"OHANESSIAN Yannick",37,"SIGNES Jean-Marc",17,"CHAMASSIAN Pascal",18,"ALLISIO Franck",85,"ASSANTE Robert",17,"RAVIER Julien",77,"DE CAMBIAIRE François",15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ELECTIONS MUNICIPALES 2020",1,2020-03-15,"MARSEILLE",21130055300031,1179,11,6,1,"19 - MARSEILLE 8","E MAT AIR BEL II","RUE DE LA FALAISE",1085,1075,242,5,5,232,1,8,"MANIN Hervé",2,"OHANESSIAN Yannick",18,"SIGNES Jean-Marc",10,"CHAMASSIAN Pascal",17,"ALLISIO Franck",13,"ASSANTE Robert",42,"RAVIER Julien",105,"DE CAMBIAIRE François",25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ELECTIONS MUNICIPALES 2020",1,2020-03-15,"MARSEILLE",21130055300031,1180,11,6,1,"18 - MARSEILLE 7","E ELEM ACCATES LA VALENTINE","83 CHE VICINAL DES ACCATES",1147,1155,413,4,9,400,13,8,"MANIN Hervé",3,"OHANESSIAN Yannick",55,"SIGNES Jean-Marc",49,"CHAMASSIAN Pascal",39,"ALLISIO Franck",85,"ASSANTE Robert",44,"RAVIER Julien",121,"DE CAMBIAIRE François",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ELECTIONS MUNICIPALES 2020",1,2020-03-15,"MARSEILLE",21130055300031,1201,12,6,1,"18 - MARSEILLE 7","GR SCOL BLANCARDE","74 RUE BEAU",634,639,207,2,2,203,8,8,"MANIN Hervé",3,"OHANESSIAN Yannick",24,"SIGNES Jean-Marc",18,"CHAMASSIAN Pascal",14,"ALLISIO Franck",58,"ASSANTE Robert",39,"RAVIER Julien",40,"DE CAMBIAIRE François",7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ELECTIONS MUNICIPALES 2020",1,2020-03-15,"MARSEILLE",21130055300031,1202,12,6,1,"18 - MARSEILLE 7","E MAT HAITI","83 AVE D'HAITI",1094,1098,411,3,9,399,5,8,"MANIN Hervé",5,"OHANESSIAN Yannick",75,"SIGNES Jean-Marc",24,"CHAMASSIAN Pascal",39,"ALLISIO Franck",76,"ASSANTE Robert",85,"RAVIER Julien",85,"DE CAMBIAIRE François",10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ELECTIONS MUNICIPALES 2020",1,2020-03-15,"MARSEILLE",21130055300031,1203,12,6,1,"18 - MARSEILLE 7","E MAT SAINT BARNABE","4 RUE FONTAINIEU",1535,1478,575,3,9,563,55,8,"MANIN Hervé",4,"OHANESSIAN Yannick",134,"SIGNES Jean-Marc",44,"CHAMASSIAN Pascal",44,"ALLISIO Franck",107,"ASSANTE Robert",57,"RAVIER Julien",158,"DE CAMBIAIRE François",15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ELECTIONS MUNICIPALES 2020",1,2020-03-15,"MARSEILLE",21130055300031,1204,12,6,1,"18 - MARSEILLE 7","E ELEM SAINT BARNABE","ENTREE AVE FILLOL",1397,1394,517,5,4,508,25,8,"MANIN Hervé",14,"OHANESSIAN Yannick",94,"SIGNES Jean-Marc",48,"CHAMASSIAN Pascal",59,"ALLISIO Franck",76,"ASSANTE Robert",59,"RAVIER Julien",157,"DE CAMBIAIRE François",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ELECTIONS MUNICIPALES 2020",1,2020-03-15,"MARSEILLE",21130055300031,1205,12,6,1,"18 - MARSEILLE 7","E MAT LES LIERRES","50 AVE DU 24 AVRIL 1915",1228,1226,388,7,3,378,4,8,"MANIN Hervé",4,"OHANESSIAN Yannick",60,"SIGNES Jean-Marc",18,"CHAMASSIAN Pascal",30,"ALLISIO Franck",79,"ASSANTE Robert",42,"RAVIER Julien",123,"DE CAMBIAIRE François",22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ELECTIONS MUNICIPALES 2020",1,2020-03-15,"MARSEILLE",21130055300031,1206,12,6,1,"18 - MARSEILLE 7","E ELEM SAINT BARNABE","ENTREE AVE FILLOL",1313,1309,501,4,2,495,17,8,"MANIN Hervé",4,"OHANESSIAN Yannick",110,"SIGNES Jean-Marc",44,"CHAMASSIAN Pascal",51,"ALLISIO Franck",69,"ASSANTE Robert",72,"RAVIER Julien",134,"DE CAMBIAIRE François",11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ELECTIONS MUNICIPALES 2020",1,2020-03-15,"MARSEILLE",21130055300031,1207,12,6,1,"18 - MARSEILLE 7","E ELEM PETIT BOSQUET ANNEXE","2 BD FERDINAND NEGRO",545,546,200,0,4,196,5,8,"MANIN Hervé",1,"OHANESSIAN Yannick",45,"SIGNES Jean-Marc",17,"CHAMASSIAN Pascal",24,"ALLISIO Franck",48,"ASSANTE Robert",28,"RAVIER Julien",32,"DE CAMBIAIRE François",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ELECTIONS MUNICIPALES 2020",1,2020-03-15,"MARSEILLE",21130055300031,1208,12,6,3,"18 - MARSEILLE 7","E MAT PETIT BOSQUET","17 BD TRISTAN CORBIERE",1278,1276,472,3,13,456,0,8,"MANIN Hervé",6,"OHANESSIAN Yannick",82,"SIGNES Jean-Marc",39,"CHAMASSIAN Pascal",43,"ALLISIO Franck",103,"ASSANTE Robert",74,"RAVIER Julien",102,"DE CAMBIAIRE François",7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ELECTIONS MUNICIPALES 2020",1,2020-03-15,"MARSEILLE",21130055300031,1209,12,6,1,"18 - MARSEILLE 7","E MAT BOIS LUZY","59 ALLEE DES PRIMEVERES",1117,1119,375,5,0,370,11,8,"MANIN Hervé",7,"OHANESSIAN Yannick",86,"SIGNES Jean-Marc",53,"CHAMASSIAN Pascal",21,"ALLISIO Franck",71,"ASSANTE Robert",36,"RAVIER Julien",92,"DE CAMBIAIRE François",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ELECTIONS MUNICIPALES 2020",1,2020-03-15,"MARSEILLE",21130055300031,1210,12,6,3,"18 - MARSEILLE 7","E MAT BOIS LUZY","59 ALLEE DES PRIMEVERES",646,643,231,1,2,228,0,8,"MANIN Hervé",3,"OHANESSIAN Yannick",54,"SIGNES Jean-Marc",28,"CHAMASSIAN Pascal",17,"ALLISIO Franck",47,"ASSANTE Robert",25,"RAVIER Julien",50,"DE CAMBIAIRE François",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ELECTIONS MUNICIPALES 2020",1,2020-03-15,"MARSEILLE",21130055300031,1211,12,6,1,"18 - MARSEILLE 7","GR SCOL ROSIERE","79 AVE DE LA FIGONE",1191,1190,479,3,13,463,9,8,"MANIN Hervé",12,"OHANESSIAN Yannick",76,"SIGNES Jean-Marc",40,"CHAMASSIAN Pascal",40,"ALLISIO Franck",98,"ASSANTE Robert",45,"RAVIER Julien",146,"DE CAMBIAIRE François",6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ELECTIONS MUNICIPALES 2020",1,2020-03-15,"MARSEILLE",21130055300031,1212,12,6,1,"18 - MARSEILLE 7","E MAT FOURRAGERE","70 AVE DE LA FOURRAGERE",1055,1049,347,1,11,335,15,8,"MANIN Hervé",11,"OHANESSIAN Yannick",68,"SIGNES Jean-Marc",34,"CHAMASSIAN Pascal",24,"ALLISIO Franck",61,"ASSANTE Robert",44,"RAVIER Julien",86,"DE CAMBIAIRE François",7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ELECTIONS MUNICIPALES 2020",1,2020-03-15,"MARSEILLE",21130055300031,1213,12,6,1,"18 - MARSEILLE 7","E MAT BOIS LUZY","59 ALLEE DES PRIMEVERES",653,652,239,0,5,234,0,8,"MANIN Hervé",6,"OHANESSIAN Yannick",59,"SIGNES Jean-Marc",17,"CHAMASSIAN Pascal",20,"ALLISIO Franck",48,"ASSANTE Robert",29,"RAVIER Julien",51,"DE CAMBIAIRE François",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ELECTIONS MUNICIPALES 2020",1,2020-03-15,"MARSEILLE",21130055300031,1221,12,6,1,"18 - MARSEILLE 7","E MAT HAITI","83 AVE D'HAITI",1200,1210,380,5,9,366,0,8,"MANIN Hervé",1,"OHANESSIAN Yannick",55,"SIGNES Jean-Marc",25,"CHAMASSIAN Pascal",31,"ALLISIO Franck",86,"ASSANTE Robert",71,"RAVIER Julien",81,"DE CAMBIAIRE François",16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
